STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,MNTM
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,19991001,114,0,165,18,-39
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,19991101,43,127,82,175,-114
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,19991201,46,127,54,140,-230
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20000101,127,660,617,843,-174
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20000201,56,762,299,436,-59
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20000301,20,711,53,82,-88
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20000401,13,635,28,28,-60
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20000501,51,51,143,84,-1
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20000601,25,0,49,0,94
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20000701,226,0,861,0,100
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20000801,170,0,1109,0,87
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20000901,249,0,778,0,41
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20001001,69,102,357,291,-14
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20001101,107,229,544,405,-48
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20001201,56,381,367,483,-45
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20010101,56,686,345,465,-86
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20010201,112,838,342,464,-75
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20010301,15,813,32,62,-135
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20010401,99,711,435,501,-56
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20010501,64,406,115,133,-26
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20010601,135,0,299,25,70
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20010701,127,0,549,0,91
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20010801,267,0,804,0,89
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20010901,91,0,186,0,57
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20011001,79,0,166,0,-51
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20011101,5,25,8,23,-102
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20011201,74,152,145,204,-197
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20020101,94,457,362,624,-168
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20020201,99,533,346,611,-117
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20020301,58,356,124,132,-67
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20020401,81,356,380,465,-67
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20020501,53,178,137,92,38
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20020601,20,0,78,0,93
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20020701,79,0,387,0,111
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20020801,58,0,159,0,88
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20020901,114,0,757,0,58
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20021001,56,0,368,29,15
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20021101,81,76,209,122,-33
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20021201,58,76,250,145,-86
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20030101,20,229,116,224,-105
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20030201,53,279,242,402,-115
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20030301,58,254,140,201,-133
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20030401,94,279,280,187,-33
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20030501,48,0,108,5,21
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20030601,99,0,387,0,115
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20030701,124,0,520,0,94
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20030801,221,0,1011,0,101
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20030901,84,0,225,0,55
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20031001,114,0,385,13,2
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20031101,213,356,764,436,-61
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20031201,81,762,308,565,-144
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20040101,18,787,66,86,-150
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20040201,36,584,93,143,-134
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20040301,33,660,144,224,-124
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20040401,53,610,79,38,-17
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20040501,157,0,748,18,47
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20040601,84,0,321,0,112
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20040701,124,0,307,0,132
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20040801,345,0,1161,0,132
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20040901,28,25,157,71,44
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20041001,137,25,701,49,15
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20041101,130,356,349,421,-49
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20041201,89,940,369,669,-115
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20050101,38,889,67,103,-113
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20050201,71,1168,317,743,-160
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20050301,33,1168,158,217,-94
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20050401,61,914,82,54,-92
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20050501,135,229,269,10,48
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20050601,196,0,219,0,100
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20050701,188,0,414,0,113
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20050801,165,0,742,0,116
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20050901,185,0,1234,0,73
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20051001,157,51,408,125,-16
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20051101,38,178,116,213,-119
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20051201,64,406,185,402,-114
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20060101,28,356,47,156,-218
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20060201,94,711,392,586,-113
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20060301,84,1168,199,600,-138
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20060401,23,356,100,159,-109
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20060501,38,102,113,56,21
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20060601,241,0,528,38,59
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20060701,165,0,620,0,99
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20060801,132,0,377,0,90
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20060901,193,0,908,28,73
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20061001,107,0,823,36,22
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20061101,58,330,276,377,-63
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20061201,25,508,70,231,-149
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20070101,122,1168,431,1013,-143
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20070201,10,787,21,100,-110
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20070301,13,457,48,84,-177
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20070401,30,2286,103,111,-28
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20070501,15,0,20,0,36
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20070601,33,0,33,0,85
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20070701,97,0,191,0,130
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20070801,173,0,510,0,125
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20070901,152,0,978,0,88
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20071001,71,51,231,142,-18
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20071101,107,178,341,222,-58
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20071201,104,559,365,625,-114
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20080101,84,1270,476,865,-182
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20080201,33,1270,94,252,-198
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20080301,112,1143,211,256,-128
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20080401,43,1041,243,383,-94
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.51333,-165.44333,20080501,53,635,149,46,24
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20080601,81,0,287,71,69
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20080701,178,0,788,0,97
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20080801,61,0,144,0,98
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20080901,5,0,17,0,73
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20081001,23,51,29,73,-56
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20081101,48,254,94,231,-128
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20081201,81,381,255,263,-108
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20090101,64,711,200,441,-173
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20090201,107,1397,457,893,-169
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20090301,165,1981,322,738,-148
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20090401,64,1829,305,243,-86
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20090501,79,787,100,3,15
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20090601,86,0,422,0,83
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20090701,61,0,336,0,125
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20090801,112,0,614,0,97
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20090901,69,0,247,13,56
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20091001,76,25,231,63,-9
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20091101,94,381,247,390,-131
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20091201,51,457,241,299,-94
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20100101,23,483,41,87,-169
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20100201,41,406,131,139,-141
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20100301,30,483,41,120,-171
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20100401,46,432,185,296,-67
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20100501,38,229,70,23,38
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20100601,104,0,295,0,68
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20100701,99,0,545,0,111
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20100801,140,0,577,0,107
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20100901,198,0,533,0,80
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20101001,145,102,433,182,-1
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20101101,236,127,376,64,-71
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20101201,109,610,372,629,-152
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20110101,112,813,296,394,-95
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20110201,76,1219,314,676,-144
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20110301,28,1194,62,111,-120
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20110401,107,1092,164,286,-79
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20110501,53,406,148,0,35
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20110601,74,0,221,0,95
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20110701,155,0,1083,0,92
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20110801,307,0,1107,0,89
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20110901,86,0,229,0,73
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20111001,160,152,396,232,-22
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20111101,74,356,125,189,-137
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20111201,145,660,547,704,-142
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20120101,33,584,49,95,-270
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20120201,124,762,277,483,-125
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20120301,46,660,83,168,-175
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20120401,36,813,85,164,-64
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20120501,213,279,223,23,6
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20120601,53,0,72,0,88
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20120701,351,0,1594,0,106
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20120801,269,0,1360,0,96
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20120901,114,0,527,8,43
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20121001,99,25,346,54,-8
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20121101,5,25,5,5,-98
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20121201,51,381,159,372,-160
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20130101,56,635,295,420,-103
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20130201,33,787,91,190,-179
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20130301,71,762,162,230,-131
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20130401,61,610,77,116,-86
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20130501,206,180,457,276,-5
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20130601,173,0,644,3,95
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20130701,160,0,539,0,109
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20130801,178,0,1071,0,117
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20130901,178,0,504,28,44
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20131001,122,0,900,14,20
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20131101,112,180,429,333,-73
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20131201,99,410,512,468,-97
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20140101,64,560,398,310,-59
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20140201,86,250,153,231,-102
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20140301,74,460,137,313,-109
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20140401,28,230,115,79,-20
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20140501,66,30,335,67,17
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20140601,38,0,56,0,77
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20140701,130,0,667,0,106
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20140801,127,0,437,0,132
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20140901,137,0,655,0,74
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20141001,89,80,160,125,-15
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20141101,69,250,367,322,-31
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20141201,48,300,137,130,-90
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20150101,56,330,181,265,-126
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20150201,64,360,237,260,-90
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20150301,114,480,177,224,-141
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20150401,36,330,156,194,-58
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20150501,91,50,381,0,51
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20150601,89,0,168,0,86
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20150701,168,0,367,0,127
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20150801,310,0,940,0,92
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20150901,132,0,378,5,44
GHCND:USW00026617,NOME MUNICIPAL AIRPORT AK US,4,64.5111,-165.44,20151001,213,0,626,63,13
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18940301,224,-9999,587,-9999,6
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18940401,127,-9999,473,38,69
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18940501,386,-9999,897,-9999,133
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18940601,191,-9999,647,-9999,189
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18940701,76,-9999,413,-9999,201
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18940801,373,-9999,742,-9999,164
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18940901,203,-9999,594,-9999,151
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18941001,135,-9999,452,0,88
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18941101,150,-9999,502,180,-11
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18941201,191,-9999,624,469,-58
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18950101,140,-9999,480,407,-90
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18950201,97,-9999,180,197,-99
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18950301,81,-9999,419,344,-45
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18950401,488,-9999,902,0,52
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18950501,325,-9999,799,-9999,145
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18950601,196,-9999,758,-9999,197
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18950701,251,-9999,811,-9999,187
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18950801,361,-9999,1068,-9999,175
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18950901,343,-9999,803,0,147
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18951001,41,-9999,131,8,53
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18951101,333,-9999,1543,166,15
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18951201,320,-9999,970,-9999,-47
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18960101,51,-9999,170,244,-92
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18960201,234,-9999,814,453,-86
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18960301,254,-9999,1101,547,-54
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18960401,135,-9999,291,127,63
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18960601,152,-9999,615,-9999,166
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18960701,239,-9999,964,-9999,205
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18960801,310,-9999,828,-9999,188
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18960901,241,-9999,822,-9999,135
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18961001,152,-9999,612,0,65
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18961101,272,-9999,877,215,28
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18961201,173,-9999,243,258,-88
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18970101,183,-9999,547,464,-91
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18970201,193,-9999,457,585,-75
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18970301,114,-9999,680,393,-28
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18970401,152,-9999,723,0,62
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18970501,292,-9999,1100,-9999,128
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18970601,290,-9999,1530,-9999,155
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18970701,353,-9999,1627,-9999,217
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18970801,358,-9999,1014,-9999,175
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18970901,142,-9999,550,-9999,131
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18971001,211,-9999,297,-9999,76
GHCND:USC00437054,SAINT JOHNSBURY VT US,216.7,44.41667,-72,18971101,361,-9999,1318,139,3
